odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11508500,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-16,2023-02-22,1C4HJXDN6MW,UNKNOWN OR OTHER,"My Jeep steering is extremely loose, and very difficult to keep between the lines on the road.  If the wind is blowing, it is nearly impossible.  My biggest concern however, is the wobble that occurs when on the expressway.  This has now happened to me five times while traveling on the expressway at around 70-75 miles per hour.  The Jeep begins to wobble back and forth and you literally loose all control of steering.  The only way to get it to stop is to push on the brakes and decelerate, but it is terrifying.",Vehicle,2021,JEEP,WRANGLER
11508564,"Chrysler (FCA US, LLC)",False,False,0,0,2022-09-22,2023-02-22,1C4HJXEG2MW,POWER TRAIN,my jeep moves forward by itself when the transmission is in neutral. took to dealer to be checked twice. they put the car on the lift shifted it into neutral and the back tires started spinning. they took mine out went and got a brand new jeep and put it on the lift started and put in neutral. same thing happened back wheels started spinning. while i know about this problem and can hopefully avoid any problems. what about the person who does not know. puts their vehicle in neutral and runs someone over. there are no lights or warnings.dealer is dragging their feet. this has been going on since last september i believe.searched jeep creep in neutral on google and there are other cases. i just wonder how many people have this problem and do not know. i just hope this gets fixed before someone gets run over.,Vehicle,2021,JEEP,WRANGLER
11508599,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-22,2023-02-22,1C4HJXEG7MW,STEERING,"When you drive the Jeep on the highway, if you hit a bump, crack or pothole, the vehicle violently shakes, through the steering wheel and tires.  The entire vehicle begins shaking uncontrollably and pulls me to the right and off the road.  Have had into the dealership for 7 times, and they held vehicle for over 30 days, still not resolved.  Very dangerous",Vehicle,2021,JEEP,WRANGLER
11508599,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-22,2023-02-22,1C4HJXEG7MW,SUSPENSION,"When you drive the Jeep on the highway, if you hit a bump, crack or pothole, the vehicle violently shakes, through the steering wheel and tires.  The entire vehicle begins shaking uncontrollably and pulls me to the right and off the road.  Have had into the dealership for 7 times, and they held vehicle for over 30 days, still not resolved.  Very dangerous",Vehicle,2021,JEEP,WRANGLER
11508431,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-20,2023-02-21,1C4HJXEG0MW,STEERING,"The contact owns a 2021 Jeep Wrangler. The contact stated while driving 65 MPH, the steering wheel and the vehicle started shaking abnormally. The contact pulled over on the side of the roadway to check for a tire blowout. The contact found no failure with the vehicle or the tires. The vehicle was taken to the dealer and the mechanic stated that the vehicle had experienced the death wobble, but the vehicle was not diagnosed. The vehicle was not repaired. The manufacturer was not contacted. The failure mileage was 20,000.",Vehicle,2021,JEEP,WRANGLER
11508431,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-20,2023-02-21,1C4HJXEG0MW,SUSPENSION,"The contact owns a 2021 Jeep Wrangler. The contact stated while driving 65 MPH, the steering wheel and the vehicle started shaking abnormally. The contact pulled over on the side of the roadway to check for a tire blowout. The contact found no failure with the vehicle or the tires. The vehicle was taken to the dealer and the mechanic stated that the vehicle had experienced the death wobble, but the vehicle was not diagnosed. The vehicle was not repaired. The manufacturer was not contacted. The failure mileage was 20,000.",Vehicle,2021,JEEP,WRANGLER
11508197,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-03,2023-02-20,1C4HJXEG6MW,STEERING,"Driving own I95, heading south in Maryland, hit a bump and vehicle started shaking/wobbling, almost lost control and had to slow down until vehicle stopped wobbling. This happen  6-9 times that day. Also has occurred several times in NJ on the turnpike and 280.  Contracted Jeep HQ, told to contact a dealer.",Vehicle,2021,JEEP,WRANGLER
11508197,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-03,2023-02-20,1C4HJXEG6MW,SUSPENSION,"Driving own I95, heading south in Maryland, hit a bump and vehicle started shaking/wobbling, almost lost control and had to slow down until vehicle stopped wobbling. This happen  6-9 times that day. Also has occurred several times in NJ on the turnpike and 280.  Contracted Jeep HQ, told to contact a dealer.",Vehicle,2021,JEEP,WRANGLER
11508197,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-03,2023-02-20,1C4HJXEG6MW,WHEELS,"Driving own I95, heading south in Maryland, hit a bump and vehicle started shaking/wobbling, almost lost control and had to slow down until vehicle stopped wobbling. This happen  6-9 times that day. Also has occurred several times in NJ on the turnpike and 280.  Contracted Jeep HQ, told to contact a dealer.",Vehicle,2021,JEEP,WRANGLER
11507946,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-03,2023-02-18,1C4JJXR6XMW,POWER TRAIN,"My 2021 Jeep Wrangler 4xe died while driving down the road. Luckily I was able to coast to the side and cycle the engine off/on in order to regain power. This was the exact same issue that is described in NHTSA Campaign Number: 22V865000, however, this time (2/3/23) was after the ZB7 recall was completed. Even after the recall work was completed and Jeep told me the vehicle was safe to drive, it still failed in the exact same manner. The recall procedure did not work and this vehicle is not safe to drive.   Additionally, during the period after the recall was completed and before it died again while driving, the battery range has decreased dramatically (less than 50% of what it was prior to the recall work).",Vehicle,2021,JEEP,WRANGLER
11507946,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-03,2023-02-18,1C4JJXR6XMW,ENGINE,"My 2021 Jeep Wrangler 4xe died while driving down the road. Luckily I was able to coast to the side and cycle the engine off/on in order to regain power. This was the exact same issue that is described in NHTSA Campaign Number: 22V865000, however, this time (2/3/23) was after the ZB7 recall was completed. Even after the recall work was completed and Jeep told me the vehicle was safe to drive, it still failed in the exact same manner. The recall procedure did not work and this vehicle is not safe to drive.   Additionally, during the period after the recall was completed and before it died again while driving, the battery range has decreased dramatically (less than 50% of what it was prior to the recall work).",Vehicle,2021,JEEP,WRANGLER
11507946,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-03,2023-02-18,1C4JJXR6XMW,FUEL/PROPULSION SYSTEM,"My 2021 Jeep Wrangler 4xe died while driving down the road. Luckily I was able to coast to the side and cycle the engine off/on in order to regain power. This was the exact same issue that is described in NHTSA Campaign Number: 22V865000, however, this time (2/3/23) was after the ZB7 recall was completed. Even after the recall work was completed and Jeep told me the vehicle was safe to drive, it still failed in the exact same manner. The recall procedure did not work and this vehicle is not safe to drive.   Additionally, during the period after the recall was completed and before it died again while driving, the battery range has decreased dramatically (less than 50% of what it was prior to the recall work).",Vehicle,2021,JEEP,WRANGLER
11507867,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-08,2023-02-17,1C4JJXP6XMW,STEERING,The jeep has what people refer as “ the death wobble” When hitting a bump at freeway speed the steering wheel and front end shakes violently. The jeep has 13k miles and has not been off road. Jeep has been notified. Does not sound like the have a solid fix. You have to pull off the highway and stop to regain control of the vehicle.,Vehicle,2021,JEEP,WRANGLER
11507867,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-08,2023-02-17,1C4JJXP6XMW,SUSPENSION,The jeep has what people refer as “ the death wobble” When hitting a bump at freeway speed the steering wheel and front end shakes violently. The jeep has 13k miles and has not been off road. Jeep has been notified. Does not sound like the have a solid fix. You have to pull off the highway and stop to regain control of the vehicle.,Vehicle,2021,JEEP,WRANGLER
11507653,"Chrysler (FCA US, LLC)",False,False,0,0,2023-02-16,2023-02-16,1C4HJXEG4MW,STEERING,"The steering is loose and has a lot of play. I can be driving 25 miles per hour or 65 miles per hour and I constantly have to adjust the steering wheel to the point that my right arm actually gets tired from over correcting the steering. If I go over a bump, I have to correct the steering even more. I took it to a dealer to have it checked. The dealer confirmed there is a lawsuit regarding the steering but they are not allowed to fix it.",Vehicle,2021,JEEP,WRANGLER
